published_utc,title,url,source,lang,company,ticker,event_type,confidence
20260508T031500Z,iPhone owners may get payouts after Apple settles AI claims,http://www.jamaicantimes.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T011500Z,iPhone owners may get payouts after Apple settles AI claims,http://www.milwaukeesun.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T003000Z,iPhone owners may get payouts after Apple settles AI claims,http://www.theusnews.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T003000Z,iPhone owners may get payouts after Apple settles AI claims,http://www.oklahomacitysun.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T003000Z,iPhone owners may get payouts after Apple settles AI claims,http://www.nigeriasun.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T003000Z,What the Tech ? Some iPhone features at the center of class - action lawsuit,https://www.wfmz.com/features/what-the-tech/what-the-tech-some-iphone-features-at-the-center-of-class-action-lawsuit/article_6fd59ed7-2263-4b0e-a3df-640e76659471.html,,English,Apple Inc,AAPL,negative,0.9
20260508T000000Z,iPhone owners may get payouts after Apple settles AI claims,http://www.malaysiasun.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T000000Z,iPhone owners may get payouts after Apple settles AI claims,http://www.stlouisstar.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T000000Z,iPhone owners may get payouts after Apple settles AI claims,http://www.albuquerqueexpress.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260508T000000Z,"Apple agrees to $250M deal over Siri AI claims , payouts ahead",http://www.azerbaijannews.net/news/279034441/apple-agrees-to-usd250m-deal-over-siri-ai-claims-payouts-ahead,,English,Apple Inc,AAPL,unknown,0.9
20260508T000000Z,iPhone owners may get payouts after Apple settles AI claims,http://www.japanherald.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
20260507T234500Z,iPhone owners may get payouts after Apple settles AI claims,http://www.afghanistansun.com/news/279034441/iphone-owners-may-get-payouts-after-apple-settles-ai-claims,,English,Apple Inc,AAPL,unknown,0.9
